Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
8/22/2006,-88.3142463,42.0480818,Elgin,IL,USA,Light,White lights with blue and red flashing lights around it,,
10/1/1998,-88.3142463,42.0480818,Elgin,IL,USA,Disk,"I can only say that I know what I saw, I even took a digital picture of it. 1:30 in the afternoon, clear blue sky, an airplane head",,
11/5/2001,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,"Neon Green Light Spoted in Elgin, IL. 60120 at 21:04 hours Monday, November 5th 2001",,
9/25/2006,-88.3142463,42.0480818,Elgin,IL,USA,Rectangle,3 lights flew silently over Elgin Illinois at 22:15,,
3/8/2006,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,orange fireball ball in east sky glowed for 2-3 minutes at about 4:17-4:20,,
4/7/2028,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,Fireball in sky separating into two!,,
9/1/2018,-88.3142463,42.0480818,Elgin,IL,USA,Orb,Saw a black stationary orb in the sky in Elgin. ((anonymous report)),,
4/3/1961,-88.3142463,42.0480818,Elgin,IL,USA,Sphere,10 bright orange noiseless spheres flew over head in single file at intrevals of 10 to 15 seconds moving from S to N.,,
4/8/1948,-88.3142463,42.0480818,Elgin,IL,USA,Light,bright white ball of light moving fast and smooth and silent,,
4/17/1990,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,Saw 2 fireball shapes flying side by side.,,
12/3/2021,-88.3142463,42.0480818,Elgin,IL,USA,Cylinder,Long cylinder flying high in the sky no noice or lights.,Y,Starlink
5/27/2023,-88.3142463,42.0480818,Elgin,IL,USA,Other,A bright circle of light,,
4/3/2029,-88.3142463,42.0480818,Elgin,IL,USA,Orb,"Firey orange orb seen in sky over Elgin, Illinois",,
4/13/1963,-88.3142463,42.0480818,Elgin,IL,USA,Orb,Silent reddish orange fire like spheres/orbs ( 5 ) following the direction of the wind blowing 1-2 k feet high,,
4/24/1966,-88.3142463,42.0480818,Elgin,IL,USA,Triangle,Triangle of lights in the sky to the south.,,
4/5/2020,-88.3142463,42.0480818,Elgin,IL,USA,Changing,We seen around 15 lights flying in The sky Triangle Circle and Line of lights in the sky from east side to the west,,
4/3/2029,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,"Twinkling, firely light surrounded by or in front a red circular shape moved across the sky before hovering and dissappearing.",,
7/10/2019,-88.3142463,42.0480818,Elgin,IL,USA,Formation,"A few orange orbs appeared to make a formation along with another group, totaling around 10 orbs.",,
8/12/2023,-88.3142463,42.0480818,Elgin,IL,USA,Star,"I've seen this phenomena multiple times over the past few weeks, hovering and sometimes making quick movements in the sky.",Y,
7/4/2008,-88.3142463,42.0480818,Elgin,IL,USA,Disk,Four orange/reddish objects seen and video taped,,
11/16/1999,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,"Ok, I was pulling out of the bank parking lot with a friend, and when I was pulling out, in the sky i saw the object falling towards th",,
4/26/2017,-88.3142463,42.0480818,Elgin,IL,USA,Fireball,"9:00pm CST, 9/4/16, fireball-like objects observed over Elgin, IL.",,
10/10/1998,-88.3142463,42.0480818,Elgin,IL,USA,Cylinder,While looking up at sky I noticed a bright light hovering above the sky. then I noticed a jet airliner traveling in the same area and I,,
3/1/2021,-88.3142463,42.0480818,Elgin,IL,USA,Circle,A circular object with alternating flashing lights,,
4/13/2000,-88.3142463,42.0480818,Elgin,IL,USA,Changing,At 8:00pm a cluster of orange lights appeared to be headed eastward to the northwest of Elgin.,,
11/16/2021,-88.3142463,42.0480818,Elgin,IL,USA,Orb,"2 stationary orange orbs, different heights, suddenly vanished",,
4/13/1963,-88.3142463,42.0480818,Elgin,IL,USA,Orb,Silent redish orange fire like spheres/ orbs ( 5 ) following the direction of the wind blowing 1-2 k feet high,,
4/16/1933,-88.3142463,42.0480818,Elgin,IL,USA,Cylinder,A cylinder shaped object with a reddish glow and yellow fireball clusters moves slowly across the sky.,,
10/15/2003,-79.817002,40.274279,Elizabeth,PA,USA,Disk,"saucer shape seen from bottom with triangular lights with point in center, grey in shape.300' up.",,
6/23/2019,-79.817002,40.274279,Elizabeth,PA,USA,Sphere,5 amber circular shapes going in all directions then formed a arrowhead shape then broke up and left.,,
4/23/1930,-79.817002,40.274279,Elizabeth,PA,USA,Other,"Bright green star, falling fast from the sky to earth",,
7/25/2008,-79.817002,40.274279,Elizabeth,PA,USA,Other,Dark shiny disk that appeared to be on fire,,
4/7/1933,-79.817002,40.274279,Elizabeth,PA,USA,Circle,Round black object on fire at first - traveling across sky . NO lights!,,
4/14/1967,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,Bright star like object moves fast before stopping and immiting bright white light,,
4/14/1965,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,6 bright star like objects moving fast in the night sky,,
2/17/2018,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,A group of 11 white orbs moving across the sky in formation staying the same distance away from each other. ((no contact information)),,
2/2/2000,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,Large Mechanical Black Widow Measures Brain,,
10/21/2007,-121.4238414,38.4210209,Elk Grove,CA,USA,Sphere,Chrome sphere(s) over farmland outside Sacramento California spotted from twin prop passenger aircraft,,
4/23/1970,-121.4238414,38.4210209,Elk Grove,CA,USA,Light,6-7 peach-colored craft moving easterly direction. Sacramento area. Midnight 2016 New Years.,,
4/28/1934,-121.4238414,38.4210209,Elk Grove,CA,USA,Cylinder,Cylinder Object Seen In Elk Grove Sky.,,
4/16/1986,-121.4238414,38.4210209,Elk Grove,CA,USA,Sphere,Small Orange Sphere seen near Sacramento.,,
4/13/1986,-121.4238414,38.4210209,Elk Grove,CA,USA,Cigar,"A long bodied object hovered in the air over Elk Grove, too high in the sky to be a chopper. The object moved. ((Star??))",,
4/28/2006,-121.4238414,38.4210209,Elk Grove,CA,USA,Sphere,Flying with no sound. Appears like a flare because the color disappears but then I was able to see a craft still in the air because of,,
4/14/1986,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,Bright star like circular object shoots across the sky at amazing speed,,
4/6/1995,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,I saw a black silent bat-ray shaped object in daylight hours.,,
10/11/1998,-121.4238414,38.4210209,Elk Grove,CA,USA,Fireball,Greenish blue fireball streaking across horizon,,
4/27/1991,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,Group of orange orbs following each other behind the trees in the southern sky until each seem to turn their lights off and couldn't se,,
12/2/2021,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,Parallel lights in east nearly overhead,,
4/12/1999,-121.4238414,38.4210209,Elk Grove,CA,USA,Chevron,"2 Craft seen in Elk Grove, Ca. Defying inertia and gravity with no sound. Seen by USMC Scout/Sniper.",,
8/15/1992,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,"Lime green trapizoidal light beaming onto back of house from rectangular source above house, physical evidence left.",,
9/7/2002,-121.4238414,38.4210209,Elk Grove,CA,USA,Light,Red / Orange light in a fixed position,,
4/12/1975,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,3 Orbs Appear Amongst Fireworks,,
4/29/1966,-121.4238414,38.4210209,Elk Grove,CA,USA,Changing,Shiny metallic flying object carrying a second green triangle shaped object,,
7/26/2019,-121.4238414,38.4210209,Elk Grove,CA,USA,Rectangle,"Fast moving large rectangle craft flying North to South over Sacramento, CA, in the night sky",,
6/5/1968,-121.4238414,38.4210209,Elk Grove,CA,USA,Oval,They left glowing material all the way to the barn.,,
4/12/2016,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,Orange Orbs,,
4/10/1962,-121.4238414,38.4210209,Elk Grove,CA,USA,Fireball,Orange ball of light seemed to be floating with green flashing lights,,
11/12/2007,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,Arrowhead large silent slow craft with 3 circular rows of Yellow Rectangular lights on top/dark on bottom.,,
4/25/1955,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,2 high altitude objects perform amazing maneuvers.,,
9/7/1999,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,"tracked 10 starlike objects across sky 8 were traveling south to north, 1 traveled west to east and one traveled north to south",,
4/14/1959,-121.4238414,38.4210209,Elk Grove,CA,USA,Light,"Preface: there are plenty of commercial planes, private planes, military planes and helicopters with Sac Int Airport, military, and sma",,
4/26/1990,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,"Strange lights over Central Valley, CA.",,
4/25/2022,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,"06/01/16 1:00pm. Sighted two very large aircraft 1 flying due east to west 2nd due north to south. Both off white, not markings side o",,
6/5/2009,-121.4238414,38.4210209,Elk Grove,CA,USA,Other,"3 UFOs in Sacramento, Ca. Viewed from Elk Grove, CA. the same night News Air10 Helicopter filmed UFO sighting.",,
7/30/2023,-121.4238414,38.4210209,Elk Grove,CA,USA,Sphere,White object in totally clear sky. Moving strangely. Not a plane. And not a loose balloon!,Y,
4/28/2006,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,These orbs or spheres are appearing from the W side of Hood Franklin near I-5 and have been seen for 1 hour. ((anonymous report)),,
4/18/2020,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,"Fast moving star like ufo stops its course, lights up bright then shoots straight up.",,
2/20/1999,-121.4238414,38.4210209,Elk Grove,CA,USA,Teardrop,"While waiting in McDonald's drive-thru line, I was looking up at several high, thin stratos clouds against a clear blue sky. I observe",,
4/23/2015,-121.4238414,38.4210209,Elk Grove,CA,USA,Sphere,Silent bright object sending out luminous beams and mist in 's' and hourglass shapes.((NUFORC Note: U. S. Navy missile launch. PD)),,
11/20/2005,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,"For 20 minutes I viewed a large and thee circles at about 10 am November 20, 2005 above my house..",,
4/16/1967,-121.4238414,38.4210209,Elk Grove,CA,USA,Flash,Bright object flashes then shoots across the sky.,,
9/17/2003,-121.4238414,38.4210209,Elk Grove,CA,USA,Light,I saw a moving star like light in space flash a bright lite at me then turned on spotlight at it and it came back and did it again.,,
10/29/2023,-121.4238414,38.4210209,Elk Grove,CA,USA,Orb,Two orbs seen floating at a high altitude not moving them slowly moving and then dissipating,,
4/7/2028,-121.4238414,38.4210209,Elk Grove,CA,USA,Circle,"Four round, lit craft flyhing in a low, v formation over Elk Grove, Ca.",,
4/11/1957,-120.5383478,46.9703834,Ellensburg,WA,USA,Triangle,"Bright yellow orbs in a triangular formation with blue and red lights flying close to the ground in Ellensburg, WA",,
3/9/2022,-120.5383478,46.9703834,Ellensburg,WA,USA,Disk,Massive craft,,
11/14/2000,-120.5383478,46.9703834,Ellensburg,WA,USA,Chevron,NOW I HAVE SEEN BOTH CRAFTS: A 1975 SUACER/ AND A 2000 CHEVRON!,,
3/4/2021,-120.5383478,46.9703834,Ellensburg,WA,USA,Changing,"Husband saw what he thought was a hawk at first, thought then it was a helicopter size of “school bus” but then would rotate and change",Y,
6/1/1998,-120.5383478,46.9703834,Ellensburg,WA,USA,Light,10/10/1998 Bright white light moving very fast,,
7/31/2005,-120.5383478,46.9703834,Ellensburg,WA,USA,Other,Dome shaped lights near Ellensurg,,
4/6/1944,-120.5383478,46.9703834,Ellensburg,WA,USA,Light,Three bright lights northeast of Ellensburg WA,,
4/21/1957,-120.5383478,46.9703834,Ellensburg,WA,USA,Triangle,3 orange light over Kittitas County.,,
11/15/1998,-120.5383478,46.9703834,Ellensburg,WA,USA,Fireball,Orange dripping orb.... WA,,
10/5/2020,-120.5383478,46.9703834,Ellensburg,WA,USA,Oval,Large oval metallic and shiny looking object in the sky Between Ellensburg and Yakima near the military training center in the morning.,,
4/21/2001,-120.5383478,46.9703834,Ellensburg,WA,USA,Triangle,"Large, silent, light-absorbing black triangle seen slowly propelling parallel to the ground in Ellensburg, WA.",,
2/25/2009,-120.5383478,46.9703834,Ellensburg,WA,USA,Circle,"A large object at night, having nothing but reflective light, travelling at great speed.",,
11/15/2001,-120.5383478,46.9703834,Ellensburg,WA,USA,Light,Sighted one small bright light moving right and left quickly while ascending.,,
8/5/2018,-120.5383478,46.9703834,Ellensburg,WA,USA,Disk,3 orange light with a fog around it and another with a disc shape with the lights white. ((anonymous report)),,
4/17/1965,-120.5383478,46.9703834,Ellensburg,WA,USA,Light,Orange to red immensely bright circular moving light.,,
7/15/1996,-120.5383478,46.9703834,Ellensburg,WA,USA,Rectangle,"Clear sunny day, 3 adults saw small silver sphere that hovered for about 1 minute directly overhead. It then suddenly took off to the e",,
3/7/2007,-120.5383478,46.9703834,Ellensburg,WA,USA,Triangle,Triangle/Boomerang shape over Ellensburg--University Way area,,
4/6/1982,-120.5383478,46.9703834,Ellensburg,WA,USA,Light,bright object moving very fast across sky with no audible sound,,
5/22/2002,-120.5383478,46.9703834,Ellensburg,WA,USA,Oval,OVAL UFO IN KITTITAS VALLEY,,
4/8/2024,-120.5383478,46.9703834,Ellensburg,WA,USA,Circle,3 silver circle shaped aircrafts,,
4/14/1968,-120.5383478,46.9703834,Ellensburg,WA,USA,Sphere,3 spheres circling around then moving to the west. ((NUFORC Note: Daylight sighting. Not advertising lights. PD)),,
3/17/2004,-120.5383478,46.9703834,Ellensburg,WA,USA,Other,"Craft that produced no noise, accelerated from still to unreal speeds, had 3 crafts or 3 sections.",,
4/9/1980,-120.5383478,46.9703834,Ellensburg,WA,USA,Triangle,"A large, triangle shaped UFO spotted in Ellensburg, WA with three solid white lights and one flashing red light.",,
3/17/2004,-120.5383478,46.9703834,Ellensburg,WA,USA,Diamond,"I was sitting at my friends house, in my car after leaving the city pool, and I looked up. There was no noise, and the objects seemed",,
3/9/2022,-120.5383478,46.9703834,Ellensburg,WA,USA,Disk,3 odd lights one 1 very large craft moving in a way aircraft do not.,,
11/6/2019,-84.4827394,34.6950278,Ellijay,GA,USA,Other,Falling bright light. 1 or 2 square beams.,,
11/13/2019,-84.4827394,34.6950278,Ellijay,GA,USA,Disk,"3 brilliant white lights, humming sound when stationary, 40-50 ft diameter, hovered, no noise when departed. 67 female",,
4/17/1960,-84.4827394,34.6950278,Ellijay,GA,USA,Other,((HOAX??)) Object was seen moving west over gilmer county. A vertical line of flashing lights.,,
4/12/1934,-82.1073583,41.3673191,Elyria,OH,USA,Triangle,"Orange lights in triangular formation over Elyria, Ohio.",,
4/15/1931,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,"Bright orange orb, dropping flare like flashes in Northeastern sky, changed direction and faded into high altitude.",,
12/1/2022,-82.1073583,41.3673191,Elyria,OH,USA,Triangle,So many of them,,
4/25/1988,-82.1073583,41.3673191,Elyria,OH,USA,Cylinder,White cylinder.,,
4/6/2006,-82.1073583,41.3673191,Elyria,OH,USA,Triangle,Black craft shaped like stealth jet but too low flying and quiet in rural Elyria.,,
10/2/2023,-82.1073583,41.3673191,Elyria,OH,USA,Rectangle,Rectangle in sky about an hour before sunset,,
4/10/1978,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,Red light like fireball over Elyria Ohio,,
4/11/1946,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,Firey orange orbs right over us!,,
11/9/2022,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,Fireball that picks a direction and flies away,,
12/6/2004,-82.1073583,41.3673191,Elyria,OH,USA,Light,The lorain county airport is literally in my back yard. the object that i saw was a pulsing light of a full spectrum of colors. the o,,
6/29/2024,-82.1073583,41.3673191,Elyria,OH,USA,Cone,"I exited my garage and seen a bright white light through the trees so I run out into my backyard and I see it for a second, then Vanish",,Aircraft?
6/26/2018,-82.1073583,41.3673191,Elyria,OH,USA,Cigar,ufo flies over head and chased by military jet,,
5/24/2020,-82.1073583,41.3673191,Elyria,OH,USA,Formation,Large triangle escorted by 35-40 crafts.,,
4/22/1952,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,We went out the door and we saw a Fireball same size as the moon moving at approximately 5 miles an hour up in the sky in front of us.,,
4/11/1990,-82.1073583,41.3673191,Elyria,OH,USA,Oval,Big red/orange lights in the sky of Elyria,,
4/10/2018,-82.1073583,41.3673191,Elyria,OH,USA,Light,"Strange, stationary, bright lights in Elyria, Ohio.",,
4/10/1948,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,"Unusual movement from a red flashing light sited over Elyria, Ohio (left of the Big Dipper)",,
4/14/2020,-82.1073583,41.3673191,Elyria,OH,USA,Cylinder,2 lights hanging in sky over Elyria,,
4/4/1931,-82.1073583,41.3673191,Elyria,OH,USA,Sphere,"Bright circular shape, changes colors frequently and did not move.",,
2/18/2019,-82.1073583,41.3673191,Elyria,OH,USA,Oval,Took 3 consecutive pictures of outside and pictures showed 2 crafts in each frame different locations,Y,
10/1/1999,-82.1073583,41.3673191,Elyria,OH,USA,Triangle,"The front was shaped like a triangle, with two lights on the wing tips. Blueish-gray in color...Low rumbling sound, Moving very slow.",,
11/9/2022,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,A fireball like object appeared out of nowhere and streaked away.,,
4/9/1982,-82.1073583,41.3673191,Elyria,OH,USA,Fireball,Basically was out side having a smoke and was walking back to my side door to my home and noticed a fire ball object in the sky moving,,
4/25/2020,-82.1073583,41.3673191,Elyria,OH,USA,Sphere,"Bright amber sphere, with one smaller sphere on each side of the craft.",,
12/31/2017,-119.553649,47.3176385,Ephrata,WA,USA,Triangle,Blue/white dots appearing against black horizon,,
6/4/2007,-119.553649,47.3176385,Ephrata,WA,USA,Orb,"Brilliant White Orb of Light, Dim Red/Orange Orb seen on edge of electrical storm",,
5/22/2003,-119.553649,47.3176385,Ephrata,WA,USA,Triangle,"Object made no noise, was very jittery, when turning it did not bank. Also had red light on top and bottom along with 4-5 white lights",,
9/19/2019,-119.553649,47.3176385,Ephrata,WA,USA,Other,Two black cloud flying into the wind.,,
3/10/2000,-119.553649,47.3176385,Ephrata,WA,USA,Other,"It appeared as a ghostly white-winged object traveling so slow as to give one the impression, it was studying the terrain below.",,
2/14/2005,-119.553649,47.3176385,Ephrata,WA,USA,Cylinder,it was silver metalic shiny and wa a cylender with light across and up it,,
4/2/1963,-119.553649,47.3176385,Ephrata,WA,USA,Light,i was looking to the west and saw an orange light which appeared to be changing to red. it appeared for 3 days. i have video footage.,,
4/2/1950,-119.553649,47.3176385,Ephrata,WA,USA,Light,i was looking out my window to the west. i was gazing at a few stars when all of a sudden i saw a flash of light. it lasted for about 1,,
11/1/1999,-119.553649,47.3176385,Ephrata,WA,USA,Triangle,Two different UFO craft seen at same time about 3 miles apart.,,
7/28/2006,-119.553649,47.3176385,Ephrata,WA,USA,Chevron,we saw a brownish red cheveron circling and coming to a complete stop.then it would do it again.then it darted north across the sky.,,
12/25/2008,-105.1024837,40.049707,Erie,CO,USA,Circle,"Bright light has been in the sky for 2 months, noticed it moved position, then it took off.",,
4/26/2003,-105.1024837,40.049707,Erie,CO,USA,Triangle,"4 triangular shaped craft in formation, no lights, no noise.",,
7/4/2020,-105.1024837,40.049707,Erie,CO,USA,Orb,"Orange orb seen flying over Erie, Colorado headed NW.",,
4/26/2015,-105.1024837,40.049707,Erie,CO,USA,Light,Star-like light traveling past the stars but much slower than a satellite,,
6/10/2023,-105.1024837,40.049707,Erie,CO,USA,Circle,A bright circle light that goes up to the top view of frame,Y,
4/22/1952,-105.1024837,40.049707,Erie,CO,USA,Circle,"Large circle of light over house in front of me, the lights were spacing around and were in sync with the tapping on my window.",,
10/23/1999,-105.1024837,40.049707,Erie,CO,USA,Cylinder,Someone pointed out an object in the western sky facing the Rocky mtns that appeared to be not moving. Couldn't tell what it was.,,
4/24/2013,-105.1024837,40.049707,Erie,CO,USA,Triangle,5-6 objects flying in v formation,,
4/19/2014,-105.1024837,40.049707,Erie,CO,USA,Light,Space debris or something else falling straight down nearby like a burning ember.,,
8/20/2023,-84.6007773,39.0167275,Erlanger,KY,USA,Orb,High Flying orb,,
4/25/1959,-84.6007773,39.0167275,Erlanger,KY,USA,Light,Small blue light observed over the Erlanger/Florence area. ((anonymous report)),,
4/24/2027,-84.6007773,39.0167275,Erlanger,KY,USA,Triangle,Red triangular shape bouncing and hovering in the sky.,,
4/15/1945,-84.6007773,39.0167275,Erlanger,KY,USA,Oval,5 lights in formation,,
4/12/1976,-84.6007773,39.0167275,Erlanger,KY,USA,Cylinder,Cylindrical object in the sky over Northern Kentucky,,
7/24/2009,-84.6007773,39.0167275,Erlanger,KY,USA,Circle,Tonight at 11:10 pm. we were jumping on the trampoline. ((NUFORC Note: ISS and Space Shuttle?? PD)),,
10/28/2008,-117.0814849,33.1216751,Escondido,CA,USA,Oval,Spherical craft with flashing lights around it.,,
4/12/1950,-117.0814849,33.1216751,Escondido,CA,USA,Rectangle,LARGE Ship of some sort.,,
1/31/2000,-117.0814849,33.1216751,Escondido,CA,USA,Circle,approx 22:21 saw a bright light hovering just east of my front driveway. No noise. The brightness would intensify then subsided then in,,
4/30/2003,-117.0814849,33.1216751,Escondido,CA,USA,Sphere,Moving star enters atmosphere and becomes greyish metallic sphere across the dusk sky.,,
4/5/1998,-117.0814849,33.1216751,Escondido,CA,USA,Triangle,It was 10:30 at night when I spotter a grey triangular flying object that was at a very low altitude.,,
12/29/2005,-117.0814849,33.1216751,Escondido,CA,USA,Sphere,"3 objects were seen in formation cross in other with quick movements. After about 2 minutes of viewing, they just disappeared.",,
7/2/2007,-117.0814849,33.1216751,Escondido,CA,USA,Cylinder,strange silver object flying side to side and in circles,,
12/19/2019,-117.0814849,33.1216751,Escondido,CA,USA,Circle,Burned bright in daylight then in a second it vanished. No smoke left behind. Nothing.,,
1/16/2003,-117.0814849,33.1216751,Escondido,CA,USA,Cone,Cone shaped craft,,
4/22/2001,-117.0814849,33.1216751,Escondido,CA,USA,Light,Bright circular light turns into a cross shape while moving towards my Patio/Building,,
4/10/2017,-117.0814849,33.1216751,Escondido,CA,USA,Light,"White star like object, eastern sky zig,zag,ing. ultra high speed/western sky same/jets from mira mar air base in presute",,
4/17/1951,-117.0814849,33.1216751,Escondido,CA,USA,Formation,"Driving S on I-15 @ 530 am. Saw lights appear on my left. First, 2 then several began appearing and vanishing.",,
7/19/2005,-117.0814849,33.1216751,Escondido,CA,USA,Other,"This was a night sighting of a slow-moving, kite-shaped craft with lights on it, 20-25 miles north of San Diego, CA.",,
4/3/2007,-117.0814849,33.1216751,Escondido,CA,USA,Diamond,an orange diamond shape hovering in made air for a while swaying from side to side. then it just fades away without making a sound.,,
10/1/2019,-117.0814849,33.1216751,Escondido,CA,USA,Other,"Long duration, dash-like appearance, intermittent disappearing.",,
4/10/1982,-117.0814849,33.1216751,Escondido,CA,USA,Fireball,Fireball with droppings last night 06/22/2012,,
7/14/2008,-117.0814849,33.1216751,Escondido,CA,USA,Orb,"Unusual, pulsating blue light near Cygnus",,
4/30/1991,-117.0814849,33.1216751,Escondido,CA,USA,Light,Two objects with glowing trail in night sky. ((NUFORC Note: Rocket launch. PD)),,
6/2/2000,-117.0814849,33.1216751,Escondido,CA,USA,Light,"My husband and I witnessed a bright reddish, gold light with no sound, change directions several times prior to disappearing.",,
4/24/1934,-117.0814849,33.1216751,Escondido,CA,USA,Orb,((HOAX?? Contact information is defective.)) Orange orbs in formation; no sound.,,
7/18/1999,-117.0814849,33.1216751,Escondido,CA,USA,Fireball,"A large circular orange light which moved to the north, then south, north again the up until it dissapeared.",,
4/4/1938,-117.0814849,33.1216751,Escondido,CA,USA,Light,The object if you can picture it was the color of one of those yellow or streetlights lights in the sky. Also the flight pattern was ex,,
5/18/2008,-117.0814849,33.1216751,Escondido,CA,USA,Light,"bright blue, high altitude, direction changing, speed changing light in the sky.",,
5/1/1991,-117.0814849,33.1216751,Escondido,CA,USA,Cigar,Saw a blue shaped oblong (cigar shaped) object which was stationary at first and then acclerated at an incredible speed and disappeare,,
2/28/2024,-117.0814849,33.1216751,Escondido,CA,USA,Other,I was talking to my friend and we saw the UFO head straight first but then it turned around in midair and disappeared in the sky,Y,
1/15/2024,-117.0814849,33.1216751,Escondido,CA,USA,Orb,Slowing moving and stopping then blinked and gone,Y,
8/3/2020,-117.0814849,33.1216751,Escondido,CA,USA,Oval,"I was walking my dog this evening, like I've done every evening for 20 years in my neighborhood. Tonight as we were walking on platanus",,
4/27/2005,-117.0814849,33.1216751,Escondido,CA,USA,Other,Reddish orange trail.,,
7/23/2009,-117.0814849,33.1216751,Escondido,CA,USA,Light,non-flashing high altitude light over north county San Diego,,
8/2/2023,-117.0814849,33.1216751,Escondido,CA,USA,Rectangle,Ruler-shaped object moving slowly directly overhead glowing a mottled blueish-white with clearly defined corners and edges,,
4/6/1974,-117.0814849,33.1216751,Escondido,CA,USA,Light,blue light,,
7/23/2001,-117.0814849,33.1216751,Escondido,CA,USA,Diamond,"Second sighting of a craft near Escondido, CA the night of 7/23/01",,
10/9/2009,-117.0814849,33.1216751,Escondido,CA,USA,Triangle,Triangular Shaped Object with Flashing Lights Flying over Escondido Friday Night Oct9 2009.,,
2/27/2018,-117.0814849,33.1216751,Escondido,CA,USA,Circle,"I went outside and waited for my grandfather and mother to drive to the store. I gazed up into the sky, and saw a moving orange ball li",,
4/23/2015,-117.0814849,33.1216751,Escondido,CA,USA,Changing,"Fire ball into sky, followed by blue lighted mass. ((NUFORC Note: US Navy missile launch. PD))",,
8/31/2009,-117.0814849,33.1216751,Escondido,CA,USA,Cigar,"It happened Sunday evening just after midnight. My roomate and myself were smoking a cigarette. He jumped up and exclaimed ""what the **",,
11/15/2005,-117.0814849,33.1216751,Escondido,CA,USA,Circle,Just a photo. Did notice untill viewing photo today 2/28/06,,
4/16/2020,-117.0814849,33.1216751,Escondido,CA,USA,Orb,"28 objects sighted moving west to east, just below Venus; ((Starlink satellites))",,
4/23/2008,-117.0814849,33.1216751,Escondido,CA,USA,Light,Star like object traveling in sky.,,
4/6/1933,-117.0814849,33.1216751,Escondido,CA,USA,Light,Intense green pulsing light in sky,,
4/13/1989,-117.0814849,33.1216751,Escondido,CA,USA,Circle,STRANGE ORANGE LIGHTS IN THE SKY,,
4/22/1982,-117.0814849,33.1216751,Escondido,CA,USA,Triangle,"(8) black triangular shaped craft, pointing west. Photo shows a formation similar to ducks migrating and (2) circular cloud puffs like",,
4/7/1993,-117.0814849,33.1216751,Escondido,CA,USA,Light,Moving star light traveling in different directions,,
4/11/1977,-117.0814849,33.1216751,Escondido,CA,USA,Sphere,Bright Unusual Lights Shapeshifting and Pulsating in Escondido CA. ((NUFORC Note: Possible sighting of stars?? PD)),,
12/17/1998,-117.0814849,33.1216751,Escondido,CA,USA,Oval,I glanced up and saw a small white oval traveling very rapidly across the sky. I ran outside to get a better look as I had been looking,,
4/18/1998,-117.0814849,33.1216751,Escondido,CA,USA,Light,"Two distinct lights, similar to satellites, one following other, rotate about axis, change positions and then direction.",,
4/23/2015,-117.0814849,33.1216751,Escondido,CA,USA,Fireball,Small light like a star explodes into what looks like a tiny firework. ((NUFORC Note: U. S. Navy missile launch. PD)),,
8/15/2006,-117.0814849,33.1216751,Escondido,CA,USA,Light,Strange lights in escondido,,
4/4/2016,-117.0814849,33.1216751,Escondido,CA,USA,Light,blue flashing light that hovered then moved,,
4/23/2015,-117.0814849,33.1216751,Escondido,CA,USA,Fireball,Flying object with long fiery tail and blueish green spherical cloud. ((NUFORC Note: US Navy missile launch. PD)),,
7/18/2009,-117.0814849,33.1216751,Escondido,CA,USA,Flash,color changing flashes fly from southeast of Escondido to overhead then change direction and disappears.,,
4/18/1976,-117.0814849,33.1216751,Escondido,CA,USA,Sphere,Orange/red pulsating sphere suddenly appeared in the sky and continued dimming and brightening before fading entirely. Never moved.,,
4/23/2015,-117.0814849,33.1216751,Escondido,CA,USA,Sphere,"Light greenish cloud spherical in shape over Escondido, CA. ((NUFORC Note: US Navy missile launch. PD))",,
